Education,Family,Income,Mortgage,Age,Securities Account,CreditCard,target
1,2,155,0,34,0,1,
2,3,69,0,44,0,0,
2,2,188,581,33,0,0,
2,3,38,0,47,1,0,
2,2,9,0,41,0,1,
3,4,69,0,36,0,1,
1,1,199,0,28,0,0,
1,1,38,0,59,0,0,
1,1,129,0,43,1,0,
2,2,59,0,56,0,0,
1,1,115,200,28,0,0,
2,4,83,0,62,0,0,
1,2,65,0,40,0,0,
1,3,72,124,34,0,0,
3,1,72,0,52,0,0,
3,3,63,221,40,0,0,
2,4,64,0,27,0,1,
1,1,194,0,52,0,0,
3,1,104,0,39,0,1,
1,1,180,550,52,0,0,
2,2,18,88,50,0,1,
3,1,93,328,40,1,1,
1,1,32,137,35,0,1,
1,3,68,0,39,1,0,
3,2,38,0,25,0,0,
2,1,115,283,33,0,0,
1,2,161,0,26,0,0,
1,2,154,94,46,0,0,
1,4,68,0,27,0,1,
3,3,44,0,55,0,0,
1,2,149,0,52,0,0,
1,1,103,0,59,0,0,
2,4,41,0,63,0,0,
1,2,113,0,61,0,0,
2,4,48,0,58,0,1,
2,4,69,0,29,0,1,
2,4,43,164,51,0,1,
3,1,19,0,59,0,0,
3,3,65,0,41,0,0,
2,3,32,0,59,0,1,
1,1,20,0,52,0,0,
3,2,25,0,39,0,0,
1,1,70,0,45,0,1,
3,4,70,0,59,0,0,
2,3,103,167,49,0,0,
1,3,162,400,48,0,0,
1,2,61,153,61,0,1,
1,1,170,0,31,0,0,
1,1,49,0,42,0,0,
3,2,108,0,35,1,0,
3,3,62,0,57,0,0,
2,3,102,0,54,0,0,
1,3,141,0,61,0,1,
1,2,8,0,60,0,0,
1,2,91,0,59,1,1,
1,3,10,0,62,0,0,
2,2,35,119,26,0,1,
3,3,71,0,41,0,1,
1,3,59,0,65,0,0,
3,2,14,0,25,0,1,
1,2,122,0,25,0,0,
1,3,81,307,27,1,1,
3,1,35,150,65,0,0,
1,2,83,75,60,1,0,
1,1,121,0,29,0,0,
1,3,35,0,32,1,0,
3,4,140,0,32,0,1,
3,1,88,0,41,1,0,
1,2,70,0,52,1,0,
3,1,63,0,40,0,0,
1,1,125,0,39,0,1,
1,4,21,0,34,0,0,
1,2,75,0,34,0,0,
1,1,38,0,34,1,0,
1,4,58,0,41,0,1,
2,3,31,0,59,0,0,
3,4,18,0,40,0,0,
2,1,29,159,52,0,1,
3,2,29,0,37,0,1,
1,3,69,247,39,0,0,
1,1,121,0,49,0,0,
3,1,64,147,63,0,1,
2,4,84,323,34,0,0,
2,3,65,0,51,0,0,
2,3,85,0,61,0,0,
1,3,44,153,56,0,0,
1,1,174,0,62,0,1,
1,1,178,0,56,0,0,
1,4,55,0,58,0,0,
2,4,25,90,58,0,1,
1,1,21,0,50,0,0,
3,3,72,0,44,0,0,
1,1,129,0,49,0,1,
3,1,18,0,31,0,0,
2,4,91,0,49,0,0,
3,1,38,144,43,0,0,
1,3,21,0,31,0,0,
3,1,38,0,66,0,1,
1,1,154,0,41,0,1,
1,1,178,207,39,0,0,
2,1,85,0,46,1,1,
1,2,93,161,57,0,0,
1,2,151,0,59,0,0,
2,4,78,236,30,1,0,
1,1,135,0,26,0,0,
1,1,40,116,46,0,0,
2,4,80,0,66,0,0,
1,2,18,0,50,0,1,
2,2,74,0,61,0,1,
3,4,94,232,37,0,0,
2,1,173,0,51,0,0,
2,4,88,0,56,0,1,
1,1,82,263,58,0,0,
1,3,54,0,41,0,0,
1,3,45,101,35,1,0,
2,1,39,0,38,0,0,
1,4,20,116,26,0,0,
3,4,93,0,35,0,1,
3,3,85,0,36,0,0,
1,3,95,0,26,0,0,
2,2,48,0,53,0,0,
3,1,22,0,56,0,1,
3,1,33,171,44,0,0,
3,2,40,156,47,0,0,
2,4,30,78,32,0,0,
1,4,22,0,52,0,1,
3,1,20,0,39,0,0,
2,3,49,0,47,0,0,
2,3,25,0,35,1,0,
1,2,150,0,26,0,1,
1,4,32,0,43,0,0,
1,2,9,0,52,0,0,
3,2,23,0,30,1,0,
1,4,18,0,36,0,1,
2,3,42,121,48,0,0,
1,1,39,153,36,0,0,
2,4,84,0,58,0,0,
3,3,101,150,35,0,0,
1,4,43,0,59,0,1,
1,4,28,130,36,0,0,
1,2,59,155,45,0,0,
3,4,29,146,56,0,0,
1,2,39,101,46,0,0,
3,4,42,0,26,1,0,
1,4,24,0,37,0,0,
3,3,62,0,44,0,1,
1,4,33,142,44,0,1,
1,1,73,135,33,0,0,
1,2,88,121,34,0,0,
1,3,58,0,35,0,0,
3,2,48,0,48,0,0,
2,1,40,0,58,0,0,
1,1,160,249,30,0,0,
1,3,39,0,62,0,0,
1,1,53,0,40,0,1,
2,3,32,0,42,0,1,
2,3,32,0,43,0,0,
1,2,11,96,58,0,0,
3,2,123,0,36,0,0,
3,4,184,612,29,0,0,
2,3,60,142,49,0,1,
3,3,41,0,60,0,1,
1,2,99,0,58,0,1,
2,3,83,0,50,0,1,
1,2,134,0,46,0,0,
2,2,85,0,45,0,0,
1,3,41,179,32,0,0,
3,1,44,0,42,1,1,
1,1,62,0,30,0,1,
1,1,149,0,60,0,0,
3,2,115,0,46,1,1,
1,3,25,0,32,0,0,
1,2,84,0,56,0,0,
3,2,81,225,56,0,0,
1,1,181,230,30,0,0,
3,1,62,0,52,0,0,
3,1,11,80,31,0,1,
3,4,60,217,37,0,0,
3,1,42,144,30,0,1,
2,4,83,0,29,0,1,
1,1,109,0,49,0,0,
1,1,70,217,49,0,0,
1,2,25,113,65,0,0,
3,3,72,218,54,0,1,
1,2,183,0,36,0,0,
1,4,44,0,56,0,1,
1,4,52,0,34,0,0,
2,4,18,0,33,0,0,
1,4,40,135,59,0,0,
2,3,174,590,49,0,0,
2,4,41,0,61,0,0,
1,2,81,313,31,0,0,
1,1,128,0,45,0,0,
2,3,135,0,35,0,0,
2,2,65,260,37,0,0,
1,2,145,119,58,0,0,
3,2,65,0,49,0,1,
1,1,119,0,63,1,0,
1,2,124,0,55,0,0,
3,4,33,0,38,1,1,
1,1,41,0,45,0,0,
1,1,105,0,44,0,1,
1,2,130,0,58,0,0,
3,4,80,0,56,0,0,
2,1,115,0,37,0,1,
3,2,62,0,50,0,0,
3,1,165,541,34,0,0,
2,3,34,128,51,0,0,
3,1,18,121,49,0,0,
1,1,44,0,33,0,0,
2,1,25,142,61,0,0,
3,2,52,0,41,0,0,
2,4,133,342,50,0,1,
1,2,71,0,41,0,1,
3,4,61,0,38,0,0,
3,2,62,118,51,0,1,
3,3,33,0,63,0,1,
2,2,28,0,55,0,1,
1,4,53,187,46,0,0,
2,3,69,0,27,0,1,
1,2,165,0,59,0,0,
3,3,75,0,26,0,0,
1,3,54,0,61,0,0,
3,1,142,0,44,0,0,
3,4,53,0,53,0,0,
1,1,41,0,34,0,0,
1,4,43,98,40,0,0,
1,3,79,0,56,0,0,
3,2,24,140,57,0,0,
1,3,73,0,43,1,1,
3,3,129,0,38,0,1,
3,3,50,0,60,0,1,
1,2,28,0,54,0,0,
3,4,64,0,51,0,0,
3,3,49,0,41,0,1,
1,1,121,158,25,0,0,
3,3,58,0,58,0,0,
3,3,51,0,61,0,0,
1,4,61,0,56,1,1,
3,1,35,120,43,1,0,
3,3,39,0,42,1,1,
3,1,74,0,48,1,0,
1,2,201,0,45,0,1,
1,2,81,0,40,0,0,
1,1,44,0,43,0,0,
3,1,19,96,52,0,0,
3,4,85,299,54,0,0,
1,4,74,0,26,0,0,
2,3,54,0,26,0,0,
1,2,58,0,33,0,0,
2,2,18,119,40,0,1,
1,1,88,243,64,0,1,
1,3,19,89,62,0,0,
3,1,49,128,54,0,0,
2,3,101,0,34,0,0,
1,2,138,0,40,0,0,
2,2,25,0,41,0,1,
1,1,120,0,48,0,0,
1,2,153,0,46,0,0,
2,1,28,94,51,1,0,
3,1,110,0,30,0,0,
1,1,94,0,65,0,1,
2,1,48,0,49,0,1,
1,2,123,0,29,0,0,
2,4,33,82,36,1,0,
2,2,42,110,50,0,1,
1,3,68,0,41,0,1,
3,4,28,91,42,0,1,
3,3,42,0,37,0,1,
1,1,28,0,31,0,1,
1,3,73,0,40,0,1,
1,2,89,0,36,0,0,
2,4,82,0,64,0,0,
2,2,83,0,37,0,1,
2,1,121,0,43,0,1,
3,1,28,98,57,0,0,
1,2,39,0,62,0,0,
2,3,110,109,63,0,0,
3,1,55,0,57,0,0,
1,1,111,0,59,0,0,
1,1,94,0,47,0,1,
3,2,85,0,26,0,1,
1,2,81,0,59,0,0,
3,3,94,0,45,0,0,
1,1,162,0,33,0,1,
3,4,80,0,61,0,0,
2,3,70,116,54,0,1,
1,3,19,0,46,0,0,
2,2,112,0,28,0,0,
1,1,109,308,52,0,1,
2,1,12,0,26,0,0,
2,3,33,0,49,0,0,
1,2,49,106,42,0,1,
2,1,42,0,51,0,0,
1,2,41,108,39,0,1,
1,1,43,0,44,0,1,
1,4,64,249,29,0,1,
1,1,19,0,47,0,1,
3,1,65,0,53,0,1,
3,4,53,0,29,0,0,
1,3,32,75,47,0,0,
1,3,22,0,45,0,1,
3,2,39,0,63,0,1,
3,4,59,0,39,1,1,
3,2,50,0,29,0,1,
3,1,19,0,50,0,0,
2,1,55,197,51,1,0,
3,1,81,0,58,0,0,
3,3,108,0,39,0,1,
3,3,122,0,46,0,1,
3,2,98,306,32,0,0,
1,1,110,0,53,0,0,
2,1,33,78,29,0,0,
1,1,34,143,41,0,0,
2,1,69,0,41,0,0,
1,4,41,0,58,0,1,
3,2,60,250,45,0,0,
2,2,95,0,37,0,1,
3,1,73,0,58,1,0,
3,3,41,148,58,0,1,
3,4,68,0,31,0,0,
2,4,64,0,59,0,1,
2,4,29,0,38,0,0,
2,1,31,0,29,0,1,
3,3,54,0,40,0,0,
3,4,63,0,57,0,0,
2,1,92,213,50,0,1,
1,3,135,0,29,0,1,
1,2,195,122,34,0,0,
1,4,45,0,36,0,1,
1,1,72,0,51,0,0,
3,4,98,0,27,0,1,
2,3,30,162,48,0,0,
3,1,78,0,32,0,0,
2,3,43,159,48,0,0,
1,1,85,136,34,0,1,
3,1,38,0,24,0,0,
3,4,58,219,55,0,1,
2,1,92,100,51,0,1,
3,4,13,0,30,0,0,
1,2,218,0,45,0,0,
3,3,75,0,64,0,0,
3,1,40,0,29,0,0,
1,4,15,85,30,0,0,
3,2,24,0,63,0,0,
2,3,49,0,65,0,0,
1,3,83,0,28,0,1,
2,4,179,0,49,0,0,
2,1,112,0,52,0,0,
2,1,183,0,36,0,0,
2,1,158,0,36,0,1,
2,4,111,0,42,0,0,
2,2,185,574,28,0,0,
1,1,83,0,62,0,0,
1,3,139,0,38,0,0,
2,2,114,0,45,0,0,
3,2,114,0,49,0,0,
2,4,129,0,44,0,0,
2,1,158,0,41,0,0,
2,1,164,0,41,0,0,
3,3,80,231,42,0,0,
3,3,122,0,46,0,0,
3,2,132,0,26,0,1,
3,2,108,0,35,1,0,
2,2,113,0,59,0,0,
2,3,140,0,33,0,1,
2,1,182,0,48,0,0,
1,3,133,0,64,0,0,
3,2,140,0,42,0,0,
2,2,187,581,33,0,0,
2,2,141,0,35,0,0,
1,3,141,0,36,0,1,
2,1,164,0,33,0,0,
1,3,123,0,43,0,0,
1,4,138,198,57,0,0,
2,3,165,0,61,0,0,
2,2,181,442,28,0,0,
1,1,104,0,31,0,0,
2,3,115,0,30,0,0,
3,4,163,0,34,0,0,
1,3,162,301,41,0,0,
2,2,131,433,55,0,0,
2,2,142,0,45,0,0,
3,2,105,0,33,0,0,
2,1,103,0,50,0,0,
2,4,110,0,29,0,0,
3,1,170,551,34,0,0,
2,2,131,178,63,0,0,
2,3,152,0,42,0,0,
2,2,182,0,61,0,0,
3,3,188,127,46,0,0,
1,3,125,0,43,0,0,
1,3,161,442,47,0,0,
2,1,188,280,35,0,0,
1,4,94,119,64,0,0,
3,4,193,206,42,0,1,
2,1,180,570,35,0,0,
2,2,118,247,38,0,1,
2,3,129,0,26,0,0,
1,4,104,0,46,0,0,
2,3,165,445,44,0,0,
1,2,190,0,56,0,0,
1,3,178,310,50,0,0,
2,3,133,0,44,0,0,
1,1,99,0,60,0,0,
1,2,179,0,35,0,0,
2,2,94,0,47,0,0,
3,3,100,0,54,0,0,
1,2,141,0,62,0,0,
1,3,128,84,42,0,0,
2,2,134,0,62,0,0,
3,2,168,109,58,0,0,
2,3,169,171,52,0,1,
2,3,185,600,30,0,0,
3,3,152,0,60,0,0,
1,2,173,0,49,0,0,
3,2,115,0,49,0,0,
1,1,120,0,29,0,1,
2,2,134,0,55,0,0,
2,1,191,0,30,0,0,
3,2,120,75,33,0,0,
2,3,193,584,51,0,0,
2,2,118,0,28,0,0,
2,3,179,0,52,0,0,
1,3,144,197,59,0,0,
2,3,149,0,58,0,0,
2,1,152,363,49,0,0,
2,1,166,0,38,0,0,
2,2,180,0,52,0,0,
1,2,134,184,27,0,0,
1,3,170,0,27,0,0,
3,2,175,534,43,0,0,
2,1,130,0,50,0,0,
2,1,120,0,61,0,0,
1,3,159,210,51,0,0,
2,1,123,0,36,0,0,
3,2,189,584,45,0,0,
3,1,139,0,50,0,0,
2,2,132,307,52,0,0,
3,3,92,0,37,0,0,
3,1,141,0,33,0,0,
1,3,180,0,36,0,0,
2,2,182,0,36,0,0,
2,3,98,126,62,0,0,
2,4,114,0,28,0,0,
2,3,121,429,43,0,0,
2,3,154,350,61,0,1,
2,1,184,0,33,0,0,
2,4,115,0,28,0,0,
2,2,141,0,34,0,0,
1,3,126,342,55,0,1,
2,3,122,0,45,0,0,
1,3,113,0,35,0,0,
2,4,114,0,28,0,0,
1,3,151,0,35,0,0,
2,2,189,0,51,0,0,
2,1,132,0,53,0,0,
2,2,113,0,28,0,0,
2,1,159,0,41,0,1,
2,2,141,0,43,0,0,
2,1,114,0,47,0,0,
3,1,179,0,49,0,0,
1,2,105,0,32,0,0,
3,3,102,0,46,0,0,
1,2,179,295,53,0,0,
1,2,159,285,42,0,0,
3,3,133,0,29,0,0,
2,2,132,307,43,0,0,
3,2,153,0,60,0,1,
1,3,170,318,42,0,0,
2,2,187,343,51,0,0,
2,2,182,0,50,0,0,
3,2,141,0,34,0,0,
3,1,127,0,61,0,0,
1,3,130,0,55,0,0,
1,3,173,313,49,0,0,
3,4,162,0,34,0,0,
2,2,180,0,51,0,0,
3,3,190,124,45,0,0,
2,2,94,0,48,0,0,
3,3,160,0,34,0,0,
2,2,141,0,42,0,0,
1,3,169,307,47,0,0,
2,2,140,0,52,0,0,
2,1,133,170,27,0,0,
2,1,118,78,36,0,0,
2,2,171,569,33,0,0,
2,2,183,467,53,0,0,
1,3,171,567,40,0,0,
1,3,185,0,43,0,0,
3,2,171,103,54,0,0,
2,3,178,0,60,0,0,
2,1,172,0,54,0,0,
2,1,181,293,48,0,0,
3,1,157,0,54,0,0,
3,3,125,431,40,0,0,
3,3,160,0,34,0,0,
2,1,123,0,35,0,0,
1,3,171,0,28,0,0,
2,2,192,0,28,0,0,
1,4,168,420,51,0,0,
1,3,94,132,65,0,1,
1,1,135,183,27,0,0,
2,1,188,276,35,0,0,
3,2,133,87,47,0,0,
2,3,194,522,61,0,0,
2,2,106,0,33,0,0,
2,1,110,0,54,0,0,
1,3,111,0,42,0,0,
2,1,180,0,50,0,0,
2,1,182,0,28,0,0,
3,1,179,0,34,0,0,
2,1,135,90,34,0,0,
2,1,83,0,31,0,0,
2,3,125,0,29,0,0,
2,2,152,0,55,0,0,
1,2,134,0,29,0,0,
2,2,139,0,42,0,0,
2,2,168,0,34,0,0,
3,1,115,0,49,0,0,
2,2,163,0,43,0,0,
2,1,124,0,59,0,0,
2,1,133,0,54,0,0,
1,3,183,0,37,0,0,
2,3,143,0,64,0,0,
2,1,153,0,60,1,0,
1,3,178,0,33,0,0,
3,1,103,253,53,0,0,
2,2,126,172,63,0,0,
2,3,65,220,42,0,0,
3,2,165,0,55,0,0,
1,2,173,0,49,0,0,
2,3,100,0,53,0,0,
2,2,138,0,41,0,0,
1,3,178,0,35,0,0,
2,4,108,0,29,0,0,
2,1,132,0,54,0,1,
2,1,181,470,55,0,0,
3,1,169,264,33,0,0,
2,2,167,245,41,0,0,
2,3,120,249,37,0,1,
1,1,152,352,51,0,0,
2,2,94,0,61,0,0,
3,2,118,0,53,0,0,
2,1,119,0,40,0,0,
2,2,133,0,56,0,0,
2,1,140,0,47,0,0,
3,1,191,300,49,0,0,
2,2,127,232,40,0,1,
2,1,141,0,43,0,0,
2,3,112,0,29,0,0,
2,2,131,100,33,0,1,
1,3,154,420,43,0,0,
1,2,99,0,40,0,0,
2,2,143,204,48,0,0,
2,2,183,0,36,0,0,
1,4,103,116,60,0,0,
2,1,128,0,44,0,0,
2,4,116,0,30,0,0,
1,3,178,0,34,0,0,
3,2,124,0,46,0,0,
2,2,185,214,30,0,0,
2,3,169,172,53,0,1,
2,2,135,417,34,0,0,
2,3,122,0,45,0,1,
1,4,147,0,47,0,0,
2,2,187,580,32,0,0,
2,2,174,252,36,0,0,
2,3,182,0,48,0,0,
2,3,108,0,54,0,0,
2,1,172,0,54,0,0,
2,3,151,0,58,0,0,
3,1,164,0,34,0,0,
1,3,143,196,59,0,0,
1,3,140,204,53,0,0,
2,2,154,0,52,0,0,
3,1,125,0,61,0,0,
2,4,165,0,62,0,0,
3,3,119,0,32,0,0,
2,3,94,0,53,0,0,
2,2,184,0,43,0,1,
2,2,178,466,54,0,0,
3,3,168,116,53,0,0,
2,3,71,0,37,0,0,
2,1,139,174,27,0,0,
1,4,172,282,62,0,0,
1,3,172,426,53,0,0,
2,1,140,0,47,0,0,
2,3,127,0,32,0,0,
1,2,173,0,48,0,0,
3,3,152,0,60,0,0,
2,1,110,0,62,0,0,
3,2,115,0,52,0,0,
2,2,98,0,56,0,0,
2,3,173,0,32,0,1,
1,3,153,0,34,0,0,
1,1,98,165,32,0,0,
1,3,130,84,41,0,0,
2,3,159,312,45,0,0,
2,2,127,0,32,0,0,
2,2,182,368,58,0,0,
2,1,104,0,28,0,0,
2,3,110,0,36,0,0,
2,2,125,171,63,0,0,
2,1,168,0,35,0,0,
1,3,133,0,64,0,0,
2,3,169,165,47,0,0,
2,2,89,0,62,0,0,
2,2,167,106,61,0,0,
2,1,151,352,49,0,0,
2,1,91,0,29,0,0,
1,1,133,307,35,0,0,
1,1,104,0,31,0,0,
2,2,136,0,55,0,0,
1,2,135,0,61,0,0,
1,2,149,0,47,0,0,
2,4,163,312,46,0,0,
3,1,97,147,31,0,0,
1,1,104,0,63,0,0,
1,3,189,0,54,0,0,
2,2,175,252,36,0,0,
2,1,137,85,36,0,0,
1,3,163,229,54,0,0,
2,3,190,0,59,0,0,
3,2,108,0,35,1,0,
2,1,119,0,37,0,0,
2,1,172,90,56,0,0,
2,3,168,297,31,0,0,
3,1,194,0,34,0,0,
2,1,186,0,33,0,0,
3,2,174,100,47,0,0,
1,3,173,0,47,0,0,
1,1,173,0,50,0,0,
2,3,129,0,54,0,0,
2,3,157,0,27,0,0,
1,3,103,0,28,0,0,
3,1,179,0,49,0,0,
3,1,181,586,44,0,0,
2,3,190,263,36,0,0,
1,3,133,0,63,0,1,
2,2,186,581,33,0,0,
2,3,122,252,37,0,1,
1,2,171,322,53,0,0,
2,1,182,0,47,0,0,
3,2,176,396,56,0,0,
2,1,142,0,45,0,0,
2,2,130,0,60,0,0,
2,3,134,0,31,0,0,
2,2,171,0,26,0,0,
2,2,94,212,43,1,0,
2,4,115,0,28,0,0,
3,4,165,0,63,0,0,
2,1,162,0,42,0,1,
1,3,122,83,43,0,0,
2,2,183,581,33,0,0,
1,2,111,0,43,0,0,
2,1,172,90,58,0,0,
1,2,190,0,56,0,0,
2,3,162,0,44,0,1,
1,2,75,0,44,0,0,
3,3,128,438,28,0,0,
3,1,139,0,49,0,0,
3,3,99,0,54,0,0,
1,2,89,110,57,0,0,
1,3,163,302,44,0,0,
3,3,178,233,45,0,0,
2,2,171,0,29,0,0,
2,1,119,0,34,0,0,
2,4,131,340,50,0,0,
2,4,154,0,39,0,0,
2,3,186,0,42,1,0,
2,3,178,0,62,0,0,
3,1,114,0,48,0,0,
3,1,180,150,34,0,0,
3,3,154,0,53,0,0,
1,2,120,346,55,0,1,
2,1,93,0,48,0,0,
2,4,149,0,58,0,0,
2,1,133,0,54,0,0,
1,3,74,0,32,0,1,
2,2,131,0,54,0,0,
2,2,139,189,61,0,0,
2,1,169,562,34,0,0,
2,3,189,587,52,0,0,
1,3,137,212,45,0,0,
1,3,170,0,26,0,0,
2,1,153,0,60,0,1,
3,1,114,0,48,0,0,
2,2,108,0,35,0,0,
1,2,131,0,56,0,0,
3,1,181,0,35,0,0,
1,4,172,428,52,0,0,
2,3,110,0,36,0,0,
2,3,155,0,39,0,1,
1,2,171,0,47,0,1,
3,2,189,587,52,1,0,
2,4,134,0,30,0,0,
3,3,178,0,52,0,0,
2,3,189,0,51,0,0,
3,1,168,0,38,0,0,
2,3,166,445,43,0,0,
2,2,147,352,40,0,0,
2,1,172,0,54,0,0,
2,3,164,233,55,0,1,
3,3,131,130,46,0,0,
2,3,154,0,52,0,0,
1,2,128,205,28,0,0,
2,3,165,0,33,0,0,
2,2,183,0,36,0,0,
1,1,153,352,52,0,0,
1,4,161,236,62,0,0,
2,3,127,116,59,0,0,
3,2,134,89,48,0,0,
3,1,168,0,38,0,0,
2,2,139,0,42,0,0,
2,1,172,0,50,0,0,
2,3,139,0,41,0,0,
2,3,165,0,33,0,0,
2,2,118,0,30,0,0,
2,2,175,0,41,0,0,
2,1,182,165,41,0,0,
2,4,152,0,28,0,0,
2,1,181,229,35,0,1,
1,2,176,310,50,0,0,
3,1,155,0,33,0,0,
2,1,123,0,35,0,0,
2,4,180,299,41,0,0,
1,2,184,0,33,0,0,
3,2,143,0,32,0,0,
2,3,144,0,64,0,0,
1,1,83,96,46,0,0,
2,2,153,0,60,0,0,
3,3,101,0,56,0,0,
2,1,172,90,56,0,0,
3,1,99,254,59,0,1,
1,2,147,355,41,0,0,
1,2,132,307,37,0,0,
2,1,124,0,33,0,0,
3,1,110,0,60,0,0,
2,2,170,249,36,0,0,
2,3,178,426,49,0,1,
2,2,81,0,31,0,0,
2,3,114,0,29,0,0,
1,3,189,187,53,0,1,
2,3,111,0,43,0,0,
2,1,90,0,52,0,0,
3,2,133,0,29,0,0,
3,1,164,0,53,0,0,
1,3,140,0,60,0,0,
3,4,118,0,30,0,0,
1,3,143,210,45,0,0,
1,3,94,133,65,0,1,
3,1,174,162,43,0,0,
3,2,118,211,48,0,0,
2,2,143,293,53,0,0,
3,3,152,0,60,0,0,
1,3,148,210,46,0,0,
2,3,160,409,49,0,0,
2,3,121,0,58,0,0,
2,2,154,0,33,0,0,
3,3,162,306,38,0,0,
3,3,152,0,59,0,0,
2,2,163,0,44,0,1,
2,2,140,0,42,0,0,
2,3,156,0,29,0,0,
2,1,110,0,61,0,0,
2,3,111,0,42,0,0,
2,3,108,0,54,0,0,
1,3,185,0,43,0,0,
1,2,134,184,27,0,0,
3,1,202,0,36,0,0,
2,1,170,0,28,0,0,
2,2,191,0,43,0,0,
1,4,97,117,62,0,0,
1,3,178,143,34,0,0,
1,1,157,0,41,0,1,
2,3,162,314,46,0,0,
1,4,98,117,61,0,0,
2,2,176,372,48,0,0,
1,3,161,218,51,0,0,
2,2,172,328,55,0,0,
2,1,123,0,32,0,0,
1,4,83,0,49,0,0,
2,2,91,0,54,0,0,
2,2,131,0,26,0,0,
1,3,131,307,43,0,0,
3,2,172,169,52,0,1,
2,2,181,297,51,0,0,
2,3,150,447,38,0,0,
2,2,112,78,38,0,0,
2,3,194,0,26,0,0,
2,2,141,0,35,0,1,
1,3,134,208,49,0,0,
1,2,146,356,38,0,0,
1,3,122,302,34,0,0,
2,1,163,0,42,0,1,
2,2,188,238,47,0,0,
2,1,162,0,41,0,0,
2,1,173,0,51,0,0,
2,1,133,0,54,0,0,
2,2,193,0,51,0,0,
1,3,110,371,55,1,0,
2,1,105,0,51,0,0,
3,2,162,245,49,0,1,
2,3,99,327,45,0,0,
2,1,182,262,34,0,0,
3,1,183,175,64,0,1,
2,2,154,351,60,0,0,
1,3,149,0,35,0,0,
2,1,180,0,50,0,0,
2,2,145,0,55,0,0,
2,2,111,0,43,0,0,
1,3,152,0,36,1,0,
2,2,168,0,38,0,0,
3,3,128,0,44,0,0,
3,1,128,0,61,0,0,
2,1,98,295,63,0,0,
2,3,151,0,58,0,0,
1,3,159,437,46,0,0,
2,1,162,0,56,0,0,
2,2,139,421,36,0,0,
1,3,150,0,36,1,0,
2,3,102,327,48,0,0,
3,2,114,0,48,0,0,
3,1,177,0,47,0,0,
2,2,143,0,64,0,0,
2,1,201,0,39,0,0,
2,3,183,0,30,0,0,
2,2,118,0,30,0,0,
1,1,104,0,29,0,0,
1,1,138,0,38,0,0,
2,1,154,0,63,1,0,
2,3,83,0,45,0,0,
3,2,178,149,48,0,0,
1,3,180,140,31,0,0,
1,1,103,0,42,0,0,
2,1,199,0,43,0,0,
3,3,152,0,59,0,0,
1,1,136,181,27,0,0,
2,2,111,0,44,0,0,
2,2,184,353,62,0,0,
3,3,110,0,35,0,0,
2,2,102,0,44,0,0,
1,2,136,212,45,0,0,
2,1,176,466,56,0,0,
2,3,110,0,28,0,0,
3,2,131,0,27,0,0,
2,3,133,0,35,0,0,
1,3,156,413,45,0,0,
2,1,154,351,55,0,0,
1,3,121,0,57,0,0,
2,1,173,0,52,0,0,
1,3,173,0,40,0,0,
2,1,117,117,58,0,0,
2,1,111,0,61,0,0,
1,2,104,0,27,0,0,
3,1,145,0,33,0,0,
1,2,128,206,28,0,0,
2,3,183,0,30,0,0,
3,2,108,0,35,0,0,
2,1,158,0,36,0,1,
2,1,181,0,46,0,0,
2,2,141,0,42,0,0,
3,2,184,242,46,0,0,
1,2,168,0,41,0,0,
1,4,113,0,39,0,1,
2,3,178,145,44,0,0,
2,1,170,100,59,0,0,
2,3,167,0,33,0,0,
2,1,173,0,53,0,0,
2,2,134,0,62,0,0,
2,4,83,0,43,0,0,
2,2,125,0,45,0,0,
2,1,119,0,60,0,0,
1,4,126,268,43,0,0,
1,4,174,427,52,0,0,
1,3,135,0,29,0,1,
2,2,179,450,37,0,0,
2,2,107,0,27,0,0,
2,2,123,0,35,0,0,
2,2,120,0,54,0,0,
1,3,113,0,56,0,0,
1,3,184,0,44,0,0,
2,1,115,81,41,0,0,
1,3,148,0,29,0,0,
3,1,158,0,40,0,0,
2,2,159,248,52,0,1,
2,2,171,0,27,0,0,
2,3,145,0,55,0,0,
3,2,133,80,36,0,0,
2,1,190,0,52,0,0,
2,3,168,0,58,0,0,
2,2,169,0,45,0,0,
1,3,178,0,34,0,0,
1,3,118,304,41,0,0,
2,1,129,0,62,0,0,
1,4,115,301,34,0,1,
2,1,172,0,54,0,0,
2,1,178,178,63,0,1,
2,2,89,216,40,0,0,
2,1,123,0,36,0,0,
2,1,162,0,40,0,0,
3,1,114,0,48,0,0,
2,2,172,0,57,0,0,
2,2,141,0,35,0,0,
2,3,162,0,44,0,1,
3,4,161,0,34,0,0,
1,3,105,364,50,0,0,
3,2,165,0,55,0,0,
1,4,140,379,60,0,0,
3,1,159,0,56,0,0,
2,1,181,544,59,0,0,
2,2,131,0,55,0,0,
3,3,131,0,31,0,0,
1,3,167,313,48,0,0,
1,1,75,0,44,0,0,
3,1,137,101,37,0,0,
2,2,131,0,55,0,0,
2,2,151,0,58,0,0,
2,2,125,427,30,0,0,
2,2,183,0,33,0,0,
2,3,182,0,47,0,0,
3,1,140,0,49,0,0,
3,3,94,0,60,0,0,
3,4,167,0,63,0,0,
1,3,131,306,54,0,0,
2,1,106,153,27,0,0,
1,4,120,377,62,0,0,
2,1,172,0,54,0,0,
2,2,130,253,36,0,0,
2,1,191,0,56,0,0,
